sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.5559;-9.7313;-6.2986;-0.7652;-9.5466;-2.1089;2.1848;-2.2519;-5.7476;0.6612;1.0137;-0.4525;0.0;34.84;-2.18;33.05;127.29;64.98;-175.87;0.0;60.689;12.931872;77.683586;;NaN;;42.055;;0 / 0;43288;2018-08-09 08:52:53:357
-1.8503;-8.3188;-0.0258;-3.077;-9.1819;1.5475;3.2829;-0.4367;-2.3525;-0.4456;0.7388;-0.5984;0.0;34.82;4.59;36.52;256.23;69.44;63.3;0.0;57.88;12.931872;77.683586;;NaN;;42.055;;0 / 0;43788;2018-08-09 08:52:53:857
7.4919;-22.1022;-18.0326;-0.2995;-9.6072;-1.945;5.7085;-8.1623;-10.7582;-1.0145;-1.119;-1.3217;0.0;32.28;-3.07;34.6;137.42;71.03;179.37;0.0;59.966;12.931872;77.683586;;NaN;;42.055;;0 / 0;44288;2018-08-09 08:52:54:357
-2.1879;-9.1639;-0.0545;-3.3799;-9.0831;1.4982;3.1246;-0.7903;-1.2677;0.608;0.1156;0.927;0.0;36.18;4.44;31.18;244.22;74.86;68.48;0.0;61.797;12.931872;77.683586;;NaN;;42.055;;0 / 0;44788;2018-08-09 08:52:54:857
-2.8894;-10.3323;1.1713;0.2773;-9.216;-3.3406;-3.3186;4.38;3.4958;0.2852;-1.7869;-0.6133;0.0;35.79;-0.95;29.46;125.19;70.32;-177.62;0.0;61.075;12.931872;77.683586;;NaN;;42.055;;0 / 0;45288;2018-08-09 08:52:55:357
-1.2542;-17.2755;-3.0185;-2.2952;-9.5075;0.7137;-0.5278;1.0725;-0.3179;1.3014;0.3383;0.3358;0.0;45.71;-0.74;10.62;211.35;75.81;72.73;0.0;61.149;12.931872;77.683586;;NaN;;42.055;;0 / 0;45788;2018-08-09 08:52:55:857
-2.4273;-4.3492;0.9702;0.2251;-9.0983;-3.6526;0.61;-1.837;2.7501;-1.6312;0.089;-1.7042;0.0;43.95;-1.04;18.63;177.87;78.14;115.45;0.0;62.366;12.931872;77.683586;;NaN;;42.055;;0 / 0;46289;2018-08-09 08:52:56:358
-9.0832;-4.0068;5.7012;-1.6999;-9.6543;-0.2737;-5.9037;5.1596;4.1907;0.7198;0.1103;1.187;0.0;47.71;-0.43;13.43;186.1;79.89;99.15;0.0;62.901;12.931872;77.683586;;NaN;;42.055;;0 / 0;46788;2018-08-09 08:52:56:857
-1.5702;-10.3299;0.5081;-3.2172;-9.1414;1.5015;1.5617;-1.7771;-1.3971;-3.0012;1.0243;-1.6978;0.0;44.6;-4.59;24.24;237.03;69.58;61.04;0.0;63.337;12.931872;77.683586;;NaN;;42.055;;0 / 0;47288;2018-08-09 08:52:57:357
-1.6492;-4.6868;0.3645;-0.5234;-9.6264;-1.7971;-1.1176;-1.8404;-1.4239;0.5099;0.8709;0.2165;0.0;57.79;-15.03;31.77;137.99;78.85;162.05;0.0;64.262;12.931872;77.683586;;NaN;;42.055;;0 / 0;47788;2018-08-09 08:52:57:857
-0.7394;-11.2397;1.2144;-3.3291;-9.0998;1.5101;2.7455;-2.0348;-0.6344;0.3012;0.3489;0.2282;0.0;48.3;-11.23;29.23;230.79;73.1;69.0;0.0;69.517;12.931872;77.683586;;NaN;;42.055;;0 / 0;48288;2018-08-09 08:52:58:357
-2.1232;-5.7234;0.228;0.1605;-9.4642;-2.5637;-1.975;4.7141;2.8545;0.968;-0.2189;0.3145;0.0;54.91;-7.87;22.99;107.0;69.38;-172.64;0.0;63.497;12.931872;77.683586;;NaN;;42.055;;0 / 0;48788;2018-08-09 08:52:58:857
-3.3898;-8.0219;2.5504;-2.3357;-9.308;2.019;0.4989;0.6858;-1.3821;1.1821;1.3418;0.127;0.0;49.9;-6.8;21.16;217.57;81.53;74.85;0.0;60.971;12.931872;77.683586;;NaN;;42.055;;0 / 0;49288;2018-08-09 08:52:59:357
-1.5726;-3.2478;1.1378;0.5266;-8.8917;-4.1025;-1.9797;4.9304;5.2058;-1.4917;-1.1467;-1.4336;0.0;33.46;-10.46;25.8;123.43;65.05;-172.68;0.0;59.342;12.931872;77.683586;;NaN;;42.055;;0 / 0;49788;2018-08-09 08:52:59:857
4.5542;-12.4679;0.6685;-1.924;-9.6137;0.2118;-2.0022;2.0212;-0.0636;1.8373;-0.0473;0.2783;0.0;36.5;-12.63;22.61;138.69;75.77;165.11;0.0;58.898;12.931872;77.683586;;NaN;;42.055;;0 / 0;50288;2018-08-09 08:53:00:357
-0.816;-10.9739;-7.6585;-0.585;-9.5007;-2.3589;-7.0842;-1.7399;3.5144;-1.023;-1.6485;-1.196;0.0;30.23;-11.25;26.54;147.21;75.65;166.07;0.0;57.095;12.931872;77.683586;;NaN;;42.055;;0 / 0;50788;2018-08-09 08:53:00:857
-0.8639;-7.3324;0.5943;-0.9667;-9.7326;-0.7163;-9.071;7.43;7.265;1.8042;0.6035;0.7438;0.0;21.65;-0.24;31.81;199.09;82.95;126.54;0.0;63.082;12.931872;77.683586;;NaN;;42.055;;0 / 0;51288;2018-08-09 08:53:01:357
-2.2406;-10.6483;-3.6314;0.2782;-9.2416;-3.269;-1.9631;0.6975;4.0357;-1.8645;0.7644;-1.7617;0.0;10.92;-0.47;38.15;253.91;77.92;90.29;0.0;58.139;12.931872;77.683586;;NaN;;42.055;;0 / 0;51788;2018-08-09 08:53:01:857
-2.3555;-19.1813;-2.3266;-1.8645;-9.6201;-0.3851;2.2813;1.8489;3.5936;1.05;-0.2061;1.5619;0.0;15.97;1.48;36.89;235.69;78.81;101.67;0.0;64.13;12.931872;77.683586;;NaN;;42.055;;0 / 0;52288;2018-08-09 08:53:02:357
-0.3084;-12.341;0.8146;-1.0389;-9.515;-2.1346;-7.1778;-3.6819;5.3482;-3.2036;0.2158;-1.9843;0.0;7.57;6.22;38.19;282.82;67.26;67.85;0.0;58.676;12.931872;77.683586;;NaN;;42.055;;0 / 0;52788;2018-08-09 08:53:02:857
1.3938;-13.337;-1.1654;-0.8147;-9.5909;-1.8767;-7.9111;6.2035;6.8655;0.0253;0.2392;-0.0914;0.0;22.33;-0.92;34.86;171.17;77.96;156.53;0.0;64.9;12.931872;77.683586;;NaN;;42.055;;0 / 0;53288;2018-08-09 08:53:03:357
0.2877;-13.7368;-0.1742;-2.6103;-9.4459;0.3628;3.1278;-3.297;-0.5203;-0.4754;0.3958;-0.2671;0.0;19.54;4.92;34.79;267.47;69.41;65.63;0.0;56.868;12.931872;77.683586;;NaN;;42.055;;0 / 0;53788;2018-08-09 08:53:03:857
2.9692;-14.3067;-11.6472;0.1973;-9.3928;-2.8117;-3.9479;4.4707;2.3469;1.506;-0.1187;1.6663;0.0;28.56;-1.15;27.02;128.07;73.3;-175.99;0.0;65.403;12.931872;77.683586;;NaN;;42.055;;0 / 0;54288;2018-08-09 08:53:04:357
-2.6236;-8.5079;1.2695;-3.1816;-9.2008;1.1804;2.4099;-0.3963;-1.8004;-0.1047;0.1806;0.2783;0.0;29.68;-1.36;23.77;240.15;69.75;69.64;0.0;55.572;12.931872;77.683586;;NaN;;42.055;;0 / 0;54789;2018-08-09 08:53:04:858
1.571;-8.6899;-6.1621;0.1097;-9.5295;-2.3124;1.6177;0.6171;-3.8748;1.931;-0.2956;0.7481;0.0;33.1;0.31;19.7;109.46;65.01;-170.08;0.0;60.916;12.931872;77.683586;;NaN;;42.055;;0 / 0;55288;2018-08-09 08:53:05:357
-2.7912;-8.2062;0.3621;-1.7827;-9.621;0.654;2.0327;0.265;-0.1752;1.1992;0.8688;0.616;0.0;33.22;1.48;21.18;233.37;78.84;69.85;0.0;64.427;12.931872;77.683586;;NaN;;42.055;;0 / 0;55788;2018-08-09 08:53:05:857
-5.7241;-11.017;3.5847;0.8384;-8.9429;-3.9359;-2.5134;5.2449;5.6933;-1.4224;-1.0189;-1.7851;0.0;24.58;-3.52;30.34;151.45;72.54;168.47;0.0;57.398;12.931872;77.683586;;NaN;;42.055;;0 / 0;56288;2018-08-09 08:53:06:357
-9.1095;1.7321;12.4025;-2.3415;-9.439;1.2618;1.054;1.1761;-1.5571;1.751;0.6792;0.2314;0.0;28.69;1.17;27.87;199.0;80.0;115.34;0.0;60.208;12.931872;77.683586;;NaN;;42.055;;0 / 0;56788;2018-08-09 08:53:06:857
0.1465;-11.5845;-2.7336;0.4801;-9.1168;-3.5811;-1.6918;-0.7159;4.2679;-1.9103;0.6163;-1.391;0.0;26.35;-9.52;32.25;134.94;68.38;-172.36;0.0;58.269;12.931872;77.683586;;NaN;;42.055;;0 / 0;57288;2018-08-09 08:53:07:357
-10.6969;1.0426;8.5072;-1.6685;-9.662;-0.1809;5.3854;-5.8891;-0.6813;1.5134;-0.5193;1.693;0.0;30.84;-0.49;20.27;126.26;78.22;175.98;0.0;64.951;12.931872;77.683586;;NaN;;42.055;;0 / 0;57788;2018-08-09 08:53:07:857
2.6628;-15.2284;-4.5556;-1.1132;-9.5206;-2.0712;-9.172;-5.4315;2.6735;-1.726;0.2136;-1.8245;0.0;11.36;-3.08;33.52;190.42;76.13;151.74;0.0;58.112;12.931872;77.683586;;NaN;;42.055;;0 / 0;58288;2018-08-09 08:53:08:357
-1.2446;-4.8136;-4.2539;-1.1604;-9.5708;-1.7954;-1.0347;-4.2448;-3.2165;0.9755;-0.7142;1.1763;0.0;24.46;-3.94;34.62;165.04;75.4;160.41;0.0;64.031;12.931872;77.683586;;NaN;;42.055;;0 / 0;58788;2018-08-09 08:53:08:857
-10.2132;-14.8573;4.8632;-2.9525;-9.3476;0.2757;4.8653;-3.8138;-2.6352;-2.6155;0.8475;-1.5422;0.0;22.55;-8.74;37.16;241.38;72.4;84.66;0.0;62.354;12.931872;77.683586;;NaN;;42.055;;0 / 0;59288;2018-08-09 08:53:09:357
-0.8735;-6.9565;-4.0839;-0.5244;-9.5824;-2.0184;-2.7537;0.8101;4.9854;0.1691;0.6515;0.0067;0.0;34.35;-3.01;28.02;127.15;68.47;-178.49;0.0;65.424;12.931872;77.683586;;NaN;;42.055;;0 / 0;59788;2018-08-09 08:53:09:857
-1.4648;-9.4608;0.0939;-3.6136;-8.9483;1.7436;2.4317;-0.7922;-1.6089;-0.0685;0.5844;0.1004;0.0;30.01;0.11;31.26;253.2;65.85;64.24;0.0;59.8;12.931872;77.683586;;NaN;;42.055;;0 / 0;60288;2018-08-09 08:53:10:357
0.4529;-11.0266;-8.4677;-0.2924;-9.6269;-1.846;0.0997;-5.316;-5.6384;0.4482;-0.4703;-0.0626;0.0;31.83;-1.17;26.52;141.2;74.8;168.19;0.0;58.596;12.931872;77.683586;;NaN;;42.055;;0 / 0;60788;2018-08-09 08:53:10:857
-0.8591;-9.6571;-0.0258;-3.8206;-8.8826;1.635;3.4219;-2.5393;-1.4971;0.8231;0.3734;1.024;0.0;27.01;1.51;29.64;254.01;64.93;66.83;0.0;64.962;12.931872;77.683586;;NaN;;42.055;;0 / 0;61288;2018-08-09 08:53:11:357
-1.721;-3.1377;1.892;-0.7629;-9.5014;-2.3046;0.7371;0.1313;-3.4789;-0.5202;-0.7611;-0.9308;0.0;32.05;-6.39;28.78;126.77;64.6;-174.5;0.0;74.192;12.931872;77.683586;;NaN;;42.055;;0 / 0;61788;2018-08-09 08:53:11:857
-0.2222;-11.8191;-0.8637;-3.5447;-8.9727;1.7595;1.8907;-0.8683;-0.9836;0.2628;0.4001;0.6224;0.0;32.44;-3.0;26.73;246.81;66.2;63.6;0.0;59.329;12.931872;77.683586;;NaN;;42.055;;0 / 0;62288;2018-08-09 08:53:12:357
-2.4752;-3.5878;1.1713;0.154;-9.1541;-3.5142;-3.3864;5.5761;5.5517;2.4274;-0.8325;0.7758;0.0;31.89;-2.88;25.26;130.74;72.46;176.9;0.0;60.906;12.931872;77.683586;;NaN;;42.055;;0 / 0;62788;2018-08-09 08:53:12:857
-2.9899;-8.4409;0.9774;-2.525;-9.2634;1.9959;1.0985;0.2588;-0.8035;0.9978;1.1607;0.7651;0.0;26.13;8.16;26.38;267.79;70.84;51.68;0.0;57.238;12.931872;77.683586;;NaN;;42.055;;0 / 0;63288;2018-08-09 08:53:13:357
4.8128;-11.3354;-3.4495;0.4238;-8.8713;-4.1582;-2.4414;2.1994;4.0311;0.1094;-0.7728;-0.0658;0.0;20.79;-8.98;36.88;145.01;64.77;-174.18;0.0;58.208;12.931872;77.683586;;NaN;;42.055;;0 / 0;63788;2018-08-09 08:53:13:857
-2.2477;-8.5654;2.0452;-3.6246;-8.9612;1.6524;1.8086;-0.2646;-0.2769;1.0245;0.774;-0.0317;0.0;16.82;6.68;39.5;261.1;73.1;78.57;0.0;56.901;12.931872;77.683586;;NaN;;42.055;;0 / 0;64288;2018-08-09 08:53:14:357
-6.1742;-9.1328;1.042;-0.2932;-9.1506;-3.5144;-2.784;6.2991;6.7829;-1.4288;-1.2053;-1.9268;0.0;10.99;-6.76;40.95;253.69;70.85;89.06;0.0;56.314;12.931872;77.683586;;NaN;;42.055;;0 / 0;64788;2018-08-09 08:53:14:857
-0.4521;-8.8934;0.5249;-2.8415;-9.2817;1.3952;2.5952;1.2108;-0.538;1.033;0.5002;0.9143;0.0;25.34;1.48;36.35;221.05;77.46;105.05;0.0;60.931;12.931872;77.683586;;NaN;;42.055;;0 / 0;65289;2018-08-09 08:53:15:358
-1.9892;-3.3221;0.7332;0.7676;-8.8311;-4.1944;-3.0976;5.5166;5.3959;0.6463;-1.0327;0.1494;0.0;19.57;-9.48;42.69;172.75;77.24;162.43;0.0;57.149;12.931872;77.683586;;NaN;;42.055;;0 / 0;65788;2018-08-09 08:53:15:857
-2.729;-5.836;1.3126;-2.4537;-9.4337;1.0748;-1.5822;1.7158;-1.2846;1.2333;0.9689;0.5446;0.0;24.35;2.19;37.31;177.26;80.87;149.72;0.0;63.536;12.931872;77.683586;;NaN;;42.055;;0 / 0;66288;2018-08-09 08:53:16:357
5.3682;-12.7696;-2.724;0.4698;-9.1425;-3.5162;0.591;-2.9155;2.6624;-1.5854;-2.4016;-1.9204;0.0;13.43;-7.01;42.61;248.45;74.55;93.17;0.0;57.663;12.931872;77.683586;;NaN;;42.055;;0 / 0;66788;2018-08-09 08:53:16:857
-1.709;-8.5606;-1.6634;-1.8568;-9.6287;-0.1017;4.7262;-5.2717;1.0177;1.9843;0.7942;0.2399;0.0;30.74;3.81;32.52;224.86;79.07;93.13;0.0;65.544;12.931872;77.683586;;NaN;;42.055;;0 / 0;67288;2018-08-09 08:53:17:357
-1.393;-4.4761;0.6278;-0.2824;-9.3798;-2.8479;-4.1904;-3.4861;3.0023;-2.2438;-0.7803;-1.8597;0.0;22.16;0.93;37.49;258.79;69.43;71.71;0.0;56.408;12.931872;77.683586;;NaN;;42.055;;0 / 0;67788;2018-08-09 08:53:17:857
-10.4263;-0.3149;8.1935;-2.5061;-9.4321;0.9624;1.8798;0.9051;-1.8305;1.4453;-0.0271;1.1806;0.0;31.96;3.34;30.8;183.43;77.91;130.79;0.0;65.245;12.931872;77.683586;;NaN;;42.055;;0 / 0;68288;2018-08-09 08:53:18:357
3.0243;-13.981;-4.2779;0.3506;-9.0929;-3.6561;-1.7178;1.0891;4.2946;-2.4462;0.3372;-1.832;0.0;26.06;-0.6;35.91;258.71;65.96;65.93;0.0;59.022;12.931872;77.683586;;NaN;;42.055;;0 / 0;68788;2018-08-09 08:53:18:857
-3.033;-6.7386;0.3693;-1.9093;-9.6154;-0.2637;2.4037;-3.937;-0.7218;1.8224;0.5588;0.5372;0.0;37.49;1.71;26.99;120.52;75.93;-175.71;0.0;63.21;12.931872;77.683586;;NaN;;42.055;;0 / 0;69288;2018-08-09 08:53:19:357
-12.0448;-15.159;5.6676;-1.1716;-9.5012;-2.1272;-7.6389;-4.4376;4.6585;-1.7473;-0.0218;-1.7691;0.0;32.21;3.95;32.8;254.2;67.7;64.84;0.0;55.48;12.931872;77.683586;;NaN;;42.055;;0 / 0;69788;2018-08-09 08:53:19:857
-5.5086;-6.2621;1.0827;-0.8061;-9.6161;-1.7467;-7.4743;6.4539;7.9061;1.261;0.0219;0.8759;0.0;37.8;2.73;29.38;151.31;78.69;155.23;0.0;61.73;12.931872;77.683586;;NaN;;42.055;;0 / 0;70288;2018-08-09 08:53:20:357
0.7618;-11.1319;-1.4503;-3.118;-9.2681;0.7425;5.8177;-5.6248;-5.202;-2.9117;0.2349;-1.6275;0.0;30.3;6.73;35.52;261.55;66.86;62.99;0.0;51.755;12.931872;77.683586;;NaN;;42.055;;0 / 0;70788;2018-08-09 08:53:20:857
-9.8948;3.5469;13.0083;-0.2416;-9.4763;-2.5122;4.4794;-12.61;-12.2072;-0.0973;-0.0687;-0.2991;0.0;40.38;4.7;28.21;128.32;75.09;174.51;0.0;59.502;12.931872;77.683586;;NaN;;42.055;;0 / 0;71288;2018-08-09 08:53:21:357
0.156;-13.5238;0.2137;-1.1119;-9.5338;-2.01;-3.4503;-3.0774;2.798;-2.4856;0.7303;-2.2315;0.0;40.27;3.44;28.41;242.99;71.5;64.29;0.0;52.787;12.931872;77.683586;;NaN;;42.055;;0 / 0;71788;2018-08-09 08:53:21:857
5.1408;-20.9314;-15.0638;-0.2001;-9.6623;-1.6647;-2.5676;-6.413;-3.22;1.0777;-0.351;0.2346;0.0;44.6;9.22;21.89;120.13;77.74;173.42;0.0;56.691;12.931872;77.683586;;NaN;;42.055;;0 / 0;72288;2018-08-09 08:53:22:357
2.1097;-14.649;-0.0641;-2.6526;-9.3641;1.2033;4.5629;-4.9406;-1.7919;0.2106;1.0115;0.2613;0.0;40.37;9.42;27.63;255.94;68.37;54.11;0.0;52.797;12.931872;77.683586;;NaN;;42.055;;0 / 0;72788;2018-08-09 08:53:22:857
7.8893;-31.0517;-16.5745;0.0699;-9.47;-2.5464;4.946;-11.6445;-11.7511;1.7627;-0.3328;0.9388;0.0;35.93;6.47;31.69;121.32;68.39;-173.94;0.0;64.435;12.931872;77.683586;;NaN;;42.055;;0 / 0;73288;2018-08-09 08:53:23:357
-1.1536;-9.6499;-1.0672;-3.4985;-9.012;1.6477;4.787;-2.1493;-2.6271;-1.8997;0.3755;-1.6328;0.0;32.82;12.58;31.79;257.09;73.66;62.17;0.0;56.512;12.931872;77.683586;;NaN;;42.055;;0 / 0;73788;2018-08-09 08:53:23:857
-3.3371;-2.3931;3.2399;-0.2665;-9.518;-2.3466;7.1055;-13.5489;-13.3428;0.8881;-0.2711;-0.2245;0.0;35.55;8.45;30.62;134.68;76.06;173.52;0.0;65.923;12.931872;77.683586;;NaN;;42.055;;0 / 0;74288;2018-08-09 08:53:24:357
2.7226;-11.5988;-0.5549;-3.1128;-9.1335;1.7494;1.5698;-0.0131;-0.8834;-0.0344;0.6845;0.1633;0.0;35.97;14.38;33.33;245.86;78.52;70.12;0.0;58.599;12.931872;77.683586;;NaN;;42.055;;0 / 0;74788;2018-08-09 08:53:24:857
0.6899;-8.1152;-4.7854;-0.2908;-9.4832;-2.4808;-7.0667;1.3408;4.2242;-0.6299;-1.1893;-0.5558;0.0;31.93;8.13;39.05;134.36;70.34;-177.71;0.0;64.988;12.931872;77.683586;;NaN;;42.055;;0 / 0;75288;2018-08-09 08:53:25:357
-0.84;-9.9492;1.7076;-3.6755;-9.0032;1.2664;4.1785;-2.9336;-1.0037;0.4844;0.5428;0.7577;0.0;32.38;14.49;37.36;219.79;77.35;102.37;0.0;59.985;12.931872;77.683586;;NaN;;42.055;;0 / 0;75788;2018-08-09 08:53:25:857
5.7681;-25.4948;-18.0733;-0.5082;-9.4568;-2.5457;2.971;-8.2507;-9.4064;2.2144;-1.2117;0.371;0.0;36.85;4.47;31.9;118.33;62.59;-172.49;0.0;63.729;12.931872;77.683586;;NaN;;42.055;;0 / 0;76288;2018-08-09 08:53:26:357
-1.168;-8.7521;1.4227;-3.5379;-8.9619;1.8272;2.2555;-0.6561;-2.4966;0.903;0.7559;0.7662;0.0;41.98;6.2;26.3;237.2;75.68;66.87;0.0;61.391;12.931872;77.683586;;NaN;;42.055;;0 / 0;76788;2018-08-09 08:53:26:857
2.4162;-18.53;-12.9281;-0.4344;-9.4653;-2.5277;-1.1517;6.0183;4.321;-0.8792;-1.3395;-1.2536;0.0;40.89;1.75;28.36;116.92;67.63;-175.28;0.0;59.275;12.931872;77.683586;;NaN;;42.055;;0 / 0;77288;2018-08-09 08:53:27:357
-1.5079;-10.0737;1.157;-2.934;-9.1741;1.8434;0.9848;0.6003;-0.9918;0.3981;0.7175;0.632;0.0;38.91;7.61;26.84;222.39;77.96;84.31;0.0;63.983;12.931872;77.683586;;NaN;;42.055;;0 / 0;77789;2018-08-09 08:53:27:858
-3.7704;-3.0635;2.3828;0.428;-9.0125;-3.8423;-3.2033;5.9771;5.8566;2.4051;-0.4362;0.8035;0.0;35.99;1.57;33.38;123.08;66.78;-173.64;0.0;59.564;12.931872;77.683586;;NaN;;42.055;;0 / 0;78288;2018-08-09 08:53:28:357
-0.8423;-9.2238;-1.0625;-2.1092;-9.4897;1.2913;-2.032;1.1826;-2.919;0.9968;0.9284;0.8642;0.0;34.57;7.3;36.29;187.43;81.29;128.62;0.0;64.979;12.931872;77.683586;;NaN;;42.055;;0 / 0;78789;2018-08-09 08:53:28:858
-4.3858;-8.4816;0.7906;-0.6355;-9.5359;-2.1983;2.2699;0.1706;-3.0708;0.4556;-1.0934;0.1824;0.0;27.73;-2.53;42.0;134.26;66.36;-169.44;0.0;60.71;12.931872;77.683586;;NaN;;42.055;;0 / 0;79288;2018-08-09 08:53:29:357
5.7872;-14.1822;-0.2197;-3.2147;-9.0814;1.834;2.4043;0.4396;-1.1898;0.9456;0.9007;0.5446;0.0;36.46;7.11;35.81;243.62;77.81;73.43;0.0;56.348;12.931872;77.683586;;NaN;;42.055;;0 / 0;79788;2018-08-09 08:53:29:857
-1.314;-2.532;1.7747;0.3686;-9.0848;-3.6744;-2.0989;6.6409;5.6555;-1.35;-2.1523;-1.4272;0.0;28.56;-1.35;41.39;146.28;72.61;177.42;0.0;57.365;12.931872;77.683586;;NaN;;42.055;;0 / 0;80288;2018-08-09 08:53:30:357
-5.6236;-8.6611;0.0939;-2.809;-9.2067;1.8751;1.4295;1.4105;-1.1811;0.5632;0.9103;1.0101;0.0;39.25;9.09;35.88;221.43;78.58;93.13;0.0;59.193;12.931872;77.683586;;NaN;;42.055;;0 / 0;80788;2018-08-09 08:53:30:857
-3.1432;-2.2112;3.9175;0.4897;-8.9135;-4.0596;-3.7388;6.6658;6.9889;2.6533;-1.4386;0.8685;0.0;23.4;-5.76;44.45;144.71;65.36;-173.12;0.0;60.054;12.931872;77.683586;;NaN;;42.055;;0 / 0;81288;2018-08-09 08:53:31:357
-1.2494;-9.4225;0.9726;-2.6108;-9.351;1.3828;1.5459;0.1798;-1.7117;1.1001;0.8059;0.8546;0.0;31.83;4.99;41.41;211.33;79.53;111.65;0.0;56.728;12.931872;77.683586;;NaN;;42.055;;0 / 0;81788;2018-08-09 08:53:31:857
-1.8599;-2.6397;1.2312;0.161;-9.0609;-3.7477;0.1527;-3.9161;2.8787;0.0455;-1.3576;-0.2533;0.0;25.39;-11.02;43.59;148.5;67.51;-177.54;0.0;59.938;12.931872;77.683586;;NaN;;42.055;;0 / 0;82288;2018-08-09 08:53:32:357
-7.0266;-5.4098;2.5073;-3.4452;-8.9855;1.8871;1.5171;-0.8475;-2.599;1.0053;0.9146;0.6735;0.0;34.38;2.51;40.11;160.13;77.63;158.84;0.0;58.784;12.931872;77.683586;;NaN;;42.055;;0 / 0;82788;2018-08-09 08:53:32:857
-1.2877;-5.3835;0.3358;0.0557;-9.1891;-3.4245;-0.09;-2.3573;2.6774;-1.4832;-1.8892;-1.5785;0.0;28.7;-5.92;41.26;143.49;69.56;-179.07;0.0;57.361;12.931872;77.683586;;NaN;;42.055;;0 / 0;83288;2018-08-09 08:53:33:357
4.6069;-8.5127;0.3669;-2.7757;-9.2318;1.7998;0.2735;0.6405;-1.1037;1.8618;0.6834;0.1835;0.0;36.3;3.12;34.74;138.63;77.81;174.44;0.0;58.671;12.931872;77.683586;;NaN;;42.055;;0 / 0;83788;2018-08-09 08:53:33:857
-2.6907;-2.3213;2.5193;0.6452;-8.7615;-4.3578;-3.5523;6.7474;7.0458;-2.0339;0.5652;-2.0248;0.0;25.7;-7.09;42.63;160.24;75.55;168.7;0.0;53.404;12.931872;77.683586;;NaN;;42.055;;0 / 0;84288;2018-08-09 08:53:34:357
-0.0211;-6.4106;4.8249;-2.4408;-9.4511;0.9427;1.5835;0.0964;-2.2436;1.099;0.6525;0.8898;0.0;33.33;-1.25;38.58;191.87;78.26;128.09;0.0;64.599;12.931872;77.683586;;NaN;;42.055;;0 / 0;84788;2018-08-09 08:53:34:857
-2.2453;-4.0379;0.9846;0.701;-8.8689;-4.1257;-1.4294;1.5433;4.7285;-0.8547;-1.8743;-1.5465;0.0;24.21;-6.6;48.83;200.62;77.24;133.18;0.0;54.721;12.931872;77.683586;;NaN;;42.055;;0 / 0;85288;2018-08-09 08:53:35:357
4.5374;-18.5444;-2.5517;-1.9106;-9.6117;0.3677;2.8293;1.7602;1.4791;1.6871;0.9039;0.763;0.0;42.09;-0.1;44.84;139.36;76.95;176.88;0.0;60.657;12.931872;77.683586;;NaN;;42.055;;0 / 0;85788;2018-08-09 08:53:35:857
-1.7426;-3.8224;1.4179;0.0512;-9.3578;-2.9326;-1.2149;-2.6737;1.8733;-1.4959;-1.9595;-1.4474;0.0;35.71;-3.79;53.0;144.19;72.6;-179.0;0.0;58.851;12.931872;77.683586;;NaN;;42.055;;0 / 0;86288;2018-08-09 08:53:36:357
-6.9284;-6.3148;-1.2851;-2.0707;-9.5674;-0.5898;4.4893;-6.7523;-1.479;1.8394;0.5705;0.8141;0.0;53.2;1.43;34.72;128.98;72.8;172.96;0.0;63.702;12.931872;77.683586;;NaN;;42.055;;0 / 0;86788;2018-08-09 08:53:36:857
-0.6317;-11.1032;-3.1957;0.5113;-8.9189;-4.0451;-3.434;5.829;6.0897;-1.791;-0.3776;-1.8512;0.0;37.76;1.46;41.16;169.98;76.98;146.9;0.0;58.765;12.931872;77.683586;;NaN;;42.055;;0 / 0;87288;2018-08-09 08:53:37:357
1.4729;-5.8072;4.6956;-2.2983;-9.4646;1.1442;3.2617;1.077;1.1969;1.425;0.024;0.6639;0.0;43.71;5.21;29.94;159.48;79.4;144.14;0.0;59.93;12.931872;77.683586;;NaN;;42.055;;0 / 0;87788;2018-08-09 08:53:37:857
-2.638;-12.6547;-2.4559;0.5773;-8.8135;-4.2614;-3.6158;0.4716;5.7178;-2.2651;0.2616;-1.3004;0.0;28.93;-0.27;42.71;192.98;78.08;133.3;0.0;57.55;12.931872;77.683586;;NaN;;42.055;;0 / 0;88288;2018-08-09 08:53:38:357
